ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
IE0004927939;KSP;KINGSPAN GROUP;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Irland;14.05.2024;EUR;89.2;neutral;17.49;78.02;0.1378;mittel;positiv;leicht überbewertet;positiv;0.0435;STOXX600;20.4;0.1364;0.1664;0.1071;0.4809;0.2698;3;positiv;8091;640;0.0791;1.65;0.2147;1.0111;0.1079;0.0065
DE000KGX8881;KGX;KION GROUP;Industriemaschinen;Industrie;Deutschland;14.05.2024;EUR;45.6;neutral;6.49;41.69;0.1792;mittel;positiv;leicht unterbewertet;negativ;-0.0855;STOXX600;8.9;0.1832;0.053;0.066;0.3095;1.1373;2;positiv;11434;306;0.0268;1.05;0.2148;0.6137;0.1183;0.0236
FR0000121964;LI;KLEPIERRE;Immobilien Investments;Finanzdienstleistungen;Frankreich;14.05.2024;EUR;25.32;positive;7.73;27.51;0.0259;niedrig;positiv;stark unterbewertet;positiv;0.0305;STOXX600;9.6;0.0576;0.024;0.6443;0.399;1.1371;4;positiv;1497;193;0.1289;NULL;0.3168;0.0745;0.1406;0.0731
DE000KBX1006;KBX;KNORR BREMSE;Gewerbefahrzeuge;Industrie;Deutschland;14.05.2024;EUR;73.65;positive;12.96;78.44;0.2526;mittel;positiv;leicht unterbewertet;positiv;0.0595;STOXX600;15.1;0.1331;0.1948;0.1131;0.331;0.2992;4;positiv;7926;553;0.0698;1.75;0.2536;0.925;0.1117;0.0256
FI0009013403;KNEBV;KONE CORPORATION;Industriemaschinen;Industrie;Finnland;14.05.2024;EUR;49.35;positive;27.37;52.56;0.0928;niedrig;positiv;fairer Preis;positiv;0.0868;STOXX600;20.9;0.1493;0.3364;0.1214;0.311;0.1382;4;positiv;10952;926;0.0846;1.13;0.0496;1.2377;0.1091;0.0381
FI0009005870;KCR;KONECRANES;Gewerbefahrzeuge;Industrie;Finnland;14.05.2024;EUR;54.55;positive;4.52;58.1;0.3377;mittel;negativ;leicht unterbewertet;positiv;0.0812;STOXX600;12.3;0.0894;0.1728;0.1095;0.3503;0.4938;3;positiv;3966;276;0.0696;1.33;0.1598;0.8713;0.0985;0.0273
NO0013536151;KOG;KONGSBERG GRUPPEN;Gewerbefahrzeuge;Industrie;Norwegen;14.05.2024;NOK;166.5;neutral;13.69;149.33;0.7888;mittel;positiv;fairer Preis;positiv;0.0592;STOXX600;22.5;0.1962;0.2324;0.1147;0.3;0.195;4;positiv;40482;3711;0.0917;1.14;0.0743;0.7606;0.1272;0.0219
NL0011794037;AD;KONINKLIJKE AHOLD DELHAIZE;Nahrungsmittel;Einzel- & Grosshandel;Holland;14.05.2024;EUR;29.58;positive;29.6;31.5;0.137;niedrig;positiv;stark unterbewertet;positiv;0.0783;STOXX600;9.8;0.0835;0.127;0.0404;0.3085;0.5995;4;positiv;88649;1874;0.0211;0.73;0.307;1.8538;0.0603;0.0391
NL0000009538;PHIA;KONINKLIJKE PHILIPS;Medizinische Geräte;Gesundheitswesen;Holland;14.05.2024;EUR;25.09;neutral;24.7;22.96;0.1899;mittel;positiv;stark unterbewertet;positiv;0.2801;STOXX600;13.4;0.1349;-0.0387;-0.0024;0.409;0.6294;4;positiv;18169;-466;-0.0256;1.2;0.2392;0.6179;0.0438;0.0339
NL0009432491;VPK;KONINKLIJKE VOPAK;Seefracht;Industrie;Holland;14.05.2024;EUR;37.24;positive;5.05;39.75;0.2234;niedrig;negativ;stark unterbewertet;positiv;0.0096;STOXX600;9.9;0.0747;0.1414;0.3174;0.4772;0.8461;3;positiv;1426;456;0.3198;0.96;0.3325;0.2111;0.5462;0.0421
NL0000009082;KPN;KPN KON;Integrale Telekommunikation;Telekommunikation;Holland;14.05.2024;EUR;3.44;eher positive;14.63;3.61;0.1036;niedrig;negativ;stark unterbewertet;positiv;0.0088;STOXX600;13.2;0.1087;0.329;0.2625;0.2096;0.2088;2;positiv;5439;845;0.1554;0.75;0.5811;0.4439;0.3736;0.0505
CH0025238863;KNIN;KUEHNE UND NAGEL INTERNATIONAL;Transportwesen;Industrie;Schweiz ;14.05.2024;CHF;247.3;neutral;32.83;264.85;-0.1467;mittel;negativ;leicht überbewertet;positiv;-0.0186;STOXX600;23.2;0.1145;0.4539;0.0829;0.2874;0.092;1;positiv;23849;1431;0.06;1.21;0.121;2.1738;0.0925;0.0317
FR0000120073;AI;L'AIR LIQUIDE;Grundchemikalien;Chemie;Frankreich;14.05.2024;EUR;169.58;eher positive;105.02;186.12;0.0592;niedrig;negativ;fairer Preis;negativ;-0.037;STOXX600;22.6;0.16;0.1266;0.1917;0.5032;0.264;1;neutral;27608;3078;0.1115;0.87;0.1988;0.5712;0.2014;0.0188
FR0000120321;OR;L'OREAL;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Frankreich;14.05.2024;EUR;456.9;neutral;261.51;475.6;0.0139;mittel;positiv;leicht überbewertet;positiv;0.0865;STOXX600;29.8;0.1904;0.2127;0.1998;0.5607;0.1207;3;neutral;41183;6184;0.1502;1.1;0.1184;0.7942;0.1918;0.0158
GB00BYW0PQ60;LAND;LAND SECURITIES;Immobilien Investments;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;670.5;positive;6.2;757.73;-0.0487;mittel;positiv;stark unterbewertet;positiv;0.0259;STOXX600;13.2;0.0696;-0.0884;0.4083;0.6388;1.5223;4;positiv;791;-619;-0.7826;NULL;0.2939;0.0721;-0.7762;0.0603
DE0005470405;LXS;LANXESS;Grundchemikalien;Chemie;Deutschland;14.05.2024;EUR;27.5;eher negative;2.58;24.24;-0.0307;hoch;positiv;leicht unterbewertet;positiv;0.0092;STOXX600;9.8;10.5253;0.0984;-0.0088;0.4364;1.8374;3;neutral;6714;443;0.066;2.48;0.2848;0.6509;0.1497;0.0087
DE000LEG1110;LEG;LEG IMMOBILIEN;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;14.05.2024;EUR;81.2;neutral;6.61;74.09;0.0237;mittel;negativ;leicht unterbewertet;positiv;0.0421;STOXX600;15.5;0.5892;-0.2102;0.4728;0.3844;1.2696;3;positiv;1290;-1569;-1.2163;NULL;0.4599;0.0664;-1.2029;0.032
GB0005603997;LGEN;LEGAL & GENERAL;Lebensversicherungen;Versicherungen;Grossbritannien ;14.05.2024;GBp;245.2;eher positive;18.3;261.47;-0.0235;mittel;positiv;leicht unterbewertet;positiv;0.0196;STOXX600;8.4;0.1684;0.0901;0.012;0.0094;0.3214;4;positiv;44993;435;0.0097;0.18;0.0119;0.0874;NULL;0.0887
FR0010307819;LR;LEGRAND;Elektrische Komponenten;Industrie;Frankreich;14.05.2024;EUR;103.25;eher positive;29.19;108.41;0.0972;niedrig;positiv;leicht überbewertet;positiv;0.0559;STOXX600;19.2;0.1303;0.1708;0.2058;0.453;0.2725;3;positiv;8417;1149;0.1365;1.98;0.2755;0.5671;0.1804;0.0211
IT0003856405;LDO;LEONARDO;Luftfahrt & Verteidigung;Industrie;Italien;14.05.2024;EUR;21.93;neutral;13.66;20.23;0.4684;mittel;positiv;stark unterbewertet;positiv;-0.0411;STOXX600;10;0.1385;0.0844;0.0734;0.2541;0.9078;3;positiv;15291;658;0.043;0.97;0.094;0.4982;0.0802;0.0134
SE0015949201;LIFCOB;LIFCO B;Medizinische Geräte;Gesundheitswesen;Schweden ;14.05.2024;SEK;276.8;neutral;11.5;297.57;0.1197;niedrig;negativ;leicht überbewertet;negativ;-0.018;STOXX600;27.4;0.1918;0.2152;0.1988;0.4436;0.1452;0;positiv;24454;3274;0.1339;0.88;0.0945;0.7131;0.1945;0.0082
GB0008706128;LLOY;LLOYDS BANKING GROUP;Banken;Geldinstitute;Grossbritannien ;14.05.2024;GBp;54.54;positive;42.95;58.09;0.1432;niedrig;positiv;leicht unterbewertet;positiv;0.0373;STOXX600;6.3;0.0807;0.1226;0.2034;0.0456;1.3275;4;positiv;36891;4933;0.1337;5.23;0.1122;0.0419;NULL;0.0572
CH0025751329;LOGN;LOGITECH INTL.SA;Computer Hardware;Technologie;Schweiz ;14.05.2024;CHF;80.5;eher negative;14.44;67;0.0093;hoch;positiv;leicht überbewertet;positiv;-0.0227;STOXX600;17.9;0.1148;0.1689;0.1133;0.634;0.2437;2;neutral;4336;348;0.0803;2.48;0;1.3331;0.1025;0.0139
GB00B0SWJX34;LSEG;LONDON STOCK EXCH;Wertpapierdienstleistungen;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;9048;eher positive;60.53;9694.25;-0.0244;niedrig;negativ;fairer Preis;positiv;-0.0525;STOXX600;19.7;0.164;0.032;0.2163;0.0296;0.524;2;positiv;8379;761;0.0908;NULL;0.0094;0.0104;0.3466;0.0144
GB00B4WFW713;LSP;LONDONMETRIC PROPERTY;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;202.8;positive;5.18;231.51;0.059;mittel;negativ;stark unterbewertet;positiv;0.0006;STOXX600;14.3;0.1377;-0.2574;0.7703;0.6391;1.1401;3;positiv;147;-506;-3.4422;NULL;0.3092;0.0477;NULL;0.0594
CH0013841017;LONN;LONZA GROUP;Spezialitäten-Chemie;Chemie;Schweiz ;14.05.2024;CHF;507.4;eher negative;42.25;426.17;0.4345;hoch;positiv;leicht überbewertet;positiv;-0.0766;STOXX600;26.1;0.2205;0.0692;0.1356;0.5533;0.3706;2;neutral;6717;654;0.0974;1.77;0.1701;0.3932;0.1898;0.0098
SE0014504817;LOOMB;LOOMIS;Dienstleister für Unternehmen;Industrie;Schweden ;14.05.2024;SEK;274.4;neutral;1.85;252.85;0.0254;mittel;positiv;leicht unterbewertet;negativ;-0.0373;STOXX600;7.8;0.1313;0.1179;0.1008;0.3504;0.6666;2;positiv;28707;1495;0.0521;1.23;0.2991;0.7934;0.1504;0.0511
IT0005541336;LTMC;LOTTOMATICA GROUP SPA;Glücksspiel;Reisen & Freizeit;Italien;14.05.2024;EUR;10.8;eher positive;2.92;11.96;0.1041;niedrig;negativ;leicht unterbewertet;negativ;-0.0039;STOXX600;7.1;0.1471;0.1371;0.2161;0.1518;0.2023;1;neutral;1632;68;0.0417;1.82;0.6045;0.4974;0.1604;0.0309
BE0003604155;LOTB;LOTUS BAKERIES;Nahrungsmittel;Nahrungsmittel & Getränke;Belgien;14.05.2024;EUR;9820;eher positive;8.61;10423.56;0.1932;niedrig;negativ;leicht überbewertet;positiv;0.0796;STOXX600;44.4;0.2785;0.197;0.1594;0.5277;0.0982;2;positiv;1063;129;0.1214;1.55;0.2218;0.8548;NULL;0.0068
PLLPP0000011;LPP;LPP SA;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Polen;14.05.2024;PLN;17400;neutral;8.1;15640.37;0.0747;mittel;positiv;leicht unterbewertet;positiv;0.0808;STOXX600;11.1;0.1567;0.3588;0.089;0.3085;0.2124;4;neutral;15927;1430;0.0898;1.07;0.279;1.2326;0.1607;0.0373
FR0000121014;MC;LVMH;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Frankreich;14.05.2024;EUR;791.9;eher negative;421.75;703.77;0.0795;hoch;negativ;fairer Preis;negativ;-0.0093;STOXX600;20.9;0.1479;0.2487;0.2597;0.4246;0.1657;1;neutral;86153;15174;0.1761;1.32;0.1742;0.5996;0.2594;0.0184
GB00BKFB1C65;MNG;M&G PLC.;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;206.8;eher positive;6.1;224.77;-0.0701;niedrig;negativ;leicht unterbewertet;negativ;-0.0006;STOXX600;8.4;0.0703;0.0735;0.1619;0.0214;0.7741;1;positiv;15151;297;0.0196;3.93;0.0448;0.0804;NULL;0.0972
JE00BJ1DLW90;EMG;MAN GROUP;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;254.6;positive;3.69;289.51;0.0946;niedrig;positiv;leicht unterbewertet;positiv;-0.0797;STOXX600;6.1;0.1672;0.1489;0.2643;0.368;0.4657;3;positiv;995;188;0.1889;NULL;0.0966;0.2896;0.2506;0.0561
ES0124244E34;MAP;MAPFRE;Universalversicherungen;Versicherungen;Spanien;14.05.2024;EUR;2.31;positive;7.61;2.46;0.1879;niedrig;positiv;leicht unterbewertet;positiv;-0.014;STOXX600;7.3;0.0888;0.08;0.0629;0.1728;1.422;3;positiv;27125;677;0.025;0.11;0.0623;0.5535;NULL;0.0709
GB0031274896;MKS;MARKS & SPENCER;Warenhäuser & Versand;Einzel- & Grosshandel;Grossbritannien ;14.05.2024;GBp;273.9;positive;7.05;297.47;0.0055;niedrig;negativ;stark unterbewertet;positiv;0.0399;STOXX600;9.9;0.0964;0.1293;0.0502;0.3089;0.8566;3;positiv;11931;363;0.0304;0.8;0.35;1.3114;0.0789;0.0232
PLBRE0000012;BRE;MBANK SA;Banken;Geldinstitute;Polen;14.05.2024;PLN;658.4;positive;7.02;814.97;0.2307;niedrig;positiv;leicht unterbewertet;negativ;-0.0744;STOXX600;5.5;19.4;0.0018;0.361;0.0605;0.6046;2;positiv;18082;24;0.0013;0.26;0.0663;0.0797;0.0308;0.0193
IT0000062957;MB;MEDIOBANCA;Banken;Geldinstitute;Italien;14.05.2024;EUR;14.93;positive;13.01;15.9;0.3324;niedrig;negativ;leicht unterbewertet;positiv;0.0673;STOXX600;8.8;0.0756;0.0907;0.3552;0.1236;1.2318;3;positiv;4112;1027;0.2498;0.42;0.3327;0.0449;NULL;0.0733
GB00BNGDN821;MRO;MELROSE INDUSTRIES;Industriemaschinen;Industrie;Grossbritannien ;14.05.2024;GBp;611.4;neutral;9.93;672.63;0.0775;mittel;negativ;stark unterbewertet;negativ;-0.0828;STOXX600;14.7;0.2202;-0.0115;0.0272;0.5148;0.4652;1;positiv;3350;-41;-0.0122;0.86;0.1051;0.4835;0.1078;0.0127
DE0007100000;DAI;MERCEDES-BENZ GROUP N;Fahrzeugbau;Automobile & Zubehör;Deutschland;14.05.2024;EUR;69.33;neutral;78.96;74.03;0.1084;mittel;negativ;leicht unterbewertet;positiv;-0.0411;STOXX600;5;0.0407;0.1554;0.1195;0.3489;1.4095;2;neutral;153218;14261;0.0931;1.26;0.2423;0.5825;0.1366;0.0728
DE0006599905;MRK;MERCK KGAA;Pharmaka;Gesundheitswesen;Deutschland;14.05.2024;EUR;158.3;positive;72.52;176.79;0.0985;mittel;positiv;fairer Preis;positiv;0.0133;STOXX600;14.5;0.1226;0.1058;0.2005;0.5431;1.4326;4;positiv;20993;2824;0.1345;1.42;0.1881;0.4274;0.2194;0.0147
ES0105025003;MRL;MERLIN PROPERTIES;Immobilien Investments;Finanzdienstleistungen;Spanien;14.05.2024;EUR;10.7;positive;5.38;11.5;0.0636;niedrig;positiv;stark unterbewertet;positiv;0.0354;STOXX600;15;0.112;-0.0128;0.7436;0.542;1.3878;4;positiv;470;-83;-0.1766;NULL;0.3736;0.0389;-0.1734;0.0428
FI0009014575;OTE1V;METSO CORPORATION;Industriemaschinen;Industrie;Finnland;14.05.2024;EUR;11.23;positive;10.07;12.63;0.2252;niedrig;positiv;stark unterbewertet;positiv;-0.0368;STOXX600;13.3;0.1138;0.2082;0.1531;0.3644;0.3442;3;positiv;5390;543;0.1007;1.51;0.1751;0.7532;0.1301;0.0344
FR001400AJ45;ML;MICHELIN;Reifen;Automobile & Zubehör;Frankreich;14.05.2024;EUR;37.42;eher positive;28.9;39.29;0.1528;niedrig;negativ;stark unterbewertet;positiv;0.0409;STOXX600;9.6;0.1003;0.1103;0.1236;0.5102;0.7737;3;neutral;28343;1980;0.0699;1.77;0.1537;0.8053;0.1375;0.0436
CH0011108872;MOBN;MOBIMO HOLDING;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;14.05.2024;CHF;256.5;eher positive;2.06;272.91;-0.0172;niedrig;negativ;fairer Preis;positiv;-0.046;STOXX600;21.6;0.1084;0.025;0.5468;0.4874;0.9869;2;positiv;234;47;0.2009;NULL;0.3462;0.0611;0.2195;0.039
IT0004965148;MONC;MONCLER;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Italien;14.05.2024;EUR;63.36;eher negative;18.21;56.63;0.1375;hoch;positiv;fairer Preis;negativ;-0.045;STOXX600;20.3;0.156;0.1904;0.3026;0.6439;0.2136;2;neutral;2984;612;0.2051;1.89;0.133;0.5978;0.3028;0.0202
GB00BMWC6P49;MNDI;MONDI;Papierprodukte;Rohstoffe;Grossbritannien ;14.05.2024;GBp;1592.5;positive;8.74;1696.01;-0.0584;niedrig;positiv;leicht unterbewertet;positiv;0.0961;STOXX600;11.2;0.149;0.107;0.1136;0.5675;0.6572;4;positiv;6375;524;0.0822;2.09;0.1465;0.7384;0.1379;0.0383
NO0003054108;MHG;MOWI;Landwirtschaft & Fischerei;Nahrungsmittel & Getränke;Norwegen;14.05.2024;NOK;198.8;positive;9.5;222.45;0.0923;niedrig;negativ;stark unterbewertet;positiv;0.0081;STOXX600;11;0.0978;0.126;0.1759;0.4361;0.4283;2;positiv;62919;5079;0.0807;3.15;0.2904;0.6807;0.1583;0.044
DE000A0D9PT0;MTX;MTU AERO ENGINES HLDG.;Luftfahrt & Verteidigung;Industrie;Deutschland;14.05.2024;EUR;235;neutral;13.59;211.66;0.2036;hoch;positiv;fairer Preis;positiv;0.0587;STOXX600;15;0.1322;-0.0356;-0.0393;0.2686;0.2727;4;positiv;5363;-102;-0.019;1.12;0.131;0.5031;0.0336;0.0105
DE0008430026;MUV2;MUENCHENER RUECK;Rückversicherungen;Versicherungen;Deutschland;14.05.2024;EUR;446.7;positive;64.62;475.74;0.1909;niedrig;positiv;leicht unterbewertet;positiv;0.0813;STOXX600;8.3;0.098;0.1553;0.0814;0.1099;0.5873;4;positiv;64732;4606;0.0712;0.46;0.0169;0.2399;0.0761;0.0366
SE0025158629;MICR;MYCRONIC;Halbleiter;Technologie;Schweden ;14.05.2024;SEK;199.6;eher positive;3.58;212.86;0.389;niedrig;positiv;leicht überbewertet;positiv;0.0952;STOXX600;19.3;0.1837;0.1902;0.2243;0.6228;0.1864;3;neutral;5684;998;0.1756;2.12;0.0178;0.6748;0.2081;0.0132
GB00BDR05C01;NG.;NATIONAL GRID;Multiversorger;Versorger;Grossbritannien ;14.05.2024;GBp;1028.95;positive;52.05;1095.83;0.0581;niedrig;positiv;stark unterbewertet;positiv;0.0465;STOXX600;11.4;0.0811;0.264;0.2391;0.3187;0.7327;4;positiv;21659;7797;0.36;1;0.4318;0.2337;0.4516;0.0538
ES0116870314;NTGY;NATURGY ENERGY;Gasversorger;Versorger;Spanien;14.05.2024;EUR;24.94;eher positive;25.67;26.19;-0.0763;niedrig;negativ;fairer Preis;positiv;0.1654;STOXX600;17.7;0.0408;0.2102;0.1749;0.2493;0.3642;3;positiv;22617;1986;0.0878;1.22;0.3543;0.5969;0.1521;0.0561
GB00BM8PJY71;NWG;NATWEST GROUP;Banken;Geldinstitute;Grossbritannien ;14.05.2024;GBp;323.6;positive;34.99;344.63;0.4749;mittel;positiv;leicht unterbewertet;positiv;0.1464;STOXX600;6.1;0.0597;0.1321;0.3919;0.048;1.7245;4;positiv;25473;4394;0.1725;1.3;0.0809;0.0368;0.2092;0.0533
DE0006452907;NEM;NEMETSCHEK;Software;Technologie;Deutschland;14.05.2024;EUR;85.05;negative;10.52;70.26;0.0837;mittel;negativ;leicht überbewertet;negativ;-0.0348;STOXX600;35.6;0.2818;0.216;0.2436;0.5689;0.0824;0;neutral;852;161;0.189;1.04;0.0403;0.6489;0.2577;0.0065
FI0009013296;NESTE;NESTE;Öl & Gas Produzenten;Energie;Finnland;14.05.2024;EUR;22.18;eher negative;18.67;19.93;-0.3114;hoch;negativ;stark unterbewertet;negativ;-0.2206;STOXX600;9.2;0.0809;0.1693;0.0749;0.5295;0.342;1;positiv;22926;1433;0.0625;2.1;0.2182;1.4344;NULL;0.0547
CH0038863350;NESN;NESTLE SA;Nahrungsmittel;Nahrungsmittel & Getränke;Schweiz ;14.05.2024;CHF;94.64;positive;267.3;100.79;-0.0294;niedrig;positiv;leicht unterbewertet;positiv;0.0171;STOXX600;16.3;0.1147;0.3136;0.1696;0.2824;0.1398;4;positiv;92998;11209;0.1205;0.83;0.3621;0.7349;0.1577;0.0341
FR0000044448;NEX;NEXANS;Elektrische Komponenten;Industrie;Frankreich;14.05.2024;EUR;108.8;neutral;5.06;99.87;0.3729;mittel;positiv;stark unterbewertet;positiv;0.0932;STOXX600;11.9;0.1486;0.1304;0.0501;0.2593;0.4902;4;positiv;7790;221;0.0284;1.06;0.1143;1.1919;0.0512;0.0237
IT0005366767;NEXI;NEXI;Spezialfinanz;Finanzdienstleistungen;Italien;14.05.2024;EUR;6.38;neutral;8.96;5.86;-0.1383;mittel;negativ;stark unterbewertet;positiv;0.1308;STOXX600;8.2;0.1103;-0.0892;0.079;0.4279;1.1607;3;positiv;5909;-1006;-0.1702;NULL;0.3165;0.2243;-0.0196;0
GB0032089863;NXT;NEXT;Bekleidung;Einzel- & Grosshandel;Grossbritannien ;14.05.2024;GBp;9296;eher positive;14.04;9925.57;0.1451;niedrig;positiv;fairer Preis;positiv;-0.0046;STOXX600;13;0.0837;0.6133;0.1777;0.2913;0.1424;4;positiv;5034;712;0.1414;2.04;0.4186;1.2636;0.1851;0.024
SE0015988019;NIBEB;NIBE INDUSTRIER AB;Elektrische Komponenten;Industrie;Schweden ;14.05.2024;SEK;60.24;eher negative;10.69;50.53;-0.1492;hoch;negativ;fairer Preis;positiv;0.1566;STOXX600;27.1;0.2019;0.1587;0.1547;0.4429;0.2389;3;positiv;46649;4785;0.1026;1.55;0.2441;0.685;0.1417;0.0099
DK0010287663;NKT;NKT;Elektrische Komponenten;Industrie;Dänemark;14.05.2024;DKK;585;eher positive;4.63;644.58;0.2613;niedrig;negativ;leicht überbewertet;positiv;-0.0493;STOXX600;21.2;0.1908;0.0798;0.068;0.3939;0.4254;1;positiv;19128;845;0.0442;1.16;0.0974;0.712;NULL;0
NL0010773842;NN;NN GROUP;Lebensversicherungen;Versicherungen;Holland;14.05.2024;EUR;45.17;positive;13.54;49.79;0.2635;niedrig;positiv;leicht unterbewertet;positiv;0.0138;STOXX600;5.8;0.1256;0.0571;0.1558;0.0943;2.0044;4;positiv;20013;1121;0.056;0.07;0.0543;0.0961;0.0636;0.0785
FI0009000681;NOKIA;NOKIA;Telekommunikationsausrüstung;Technologie;Finnland;14.05.2024;EUR;3.66;eher negative;21.23;3.26;0.1982;hoch;negativ;stark unterbewertet;positiv;0.1337;STOXX600;10.1;0.0839;0.0324;0.116;0.4598;1.2178;3;neutral;22258;665;0.0299;1.65;0.0993;0.4984;0.0787;0.0385
FI4000297767;NDA;NORDEA BANK AB;Banken;Geldinstitute;Finnland;14.05.2024;EUR;11.36;positive;43.05;12.1;0.0119;niedrig;positiv;leicht unterbewertet;positiv;0.0213;STOXX600;7.9;0.0431;0.1611;0.4315;0.0521;0.773;4;positiv;27537;4908;0.1782;0.49;0.2076;0.0471;0.2007;0.084
SE0015192067;SAVE;NORDNET;Banken;Geldinstitute;Schweden ;14.05.2024;SEK;208;positive;4.69;222.93;0.2164;niedrig;positiv;fairer Preis;positiv;0.1312;STOXX600;17.6;0.1157;0.3899;0.5719;0.0284;0.1465;4;positiv;5811;2457;0.4228;NULL;0.0063;0.0261;NULL;0.0359
NO0005052605;NHY;NORSK HYDRO;Aluminium;Rohstoffe;Norwegen;14.05.2024;NOK;67.8;neutral;12.67;62.03;-0.0088;mittel;positiv;leicht unterbewertet;positiv;-0.05;STOXX600;9.1;0.1523;0.0356;0.0658;0.4872;0.7308;3;positiv;193619;3582;0.0185;1.82;0.1404;0.9378;0.0899;0.0478
CH0012005267;NOVN;NOVARTIS AG;Pharmaka;Gesundheitswesen;Schweiz ;14.05.2024;CHF;93.49;positive;203.06;99.57;0.1016;niedrig;positiv;stark unterbewertet;positiv;0.0533;STOXX600;12.6;0.0983;0.3398;0.2995;0.4495;0.2264;4;positiv;40835;13345;0.3268;1.16;0.193;0.4673;0.509;0.0369
DK0062498333;NVO;NOVO NORDISK A/S;Pharmaka;Gesundheitswesen;Dänemark;14.05.2024;DKK;910;eher positive;583.85;1005.49;0.3035;niedrig;positiv;fairer Preis;positiv;0.0016;STOXX600;26.2;0.2394;0.7853;0.4538;0.3388;0.0451;3;positiv;232261;83683;0.3603;0.82;0.0653;0.7385;0.3947;0.014
DK0060336014;NSIS-B;NOVONESIS A/S;Spezialitäten-Chemie;Chemie;Dänemark;14.05.2024;DKK;420.5;eher positive;28.2;442.81;0.1331;niedrig;negativ;fairer Preis;positiv;0.0679;STOXX600;29;0.2164;0.2163;0.2591;0.4888;0.1685;3;neutral;17899;3024;0.1689;1.3;0.1595;0.626;0.2466;0.0139
GB00B3MBS747;OCDO;OCADO GROUP;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;14.05.2024;GBp;369.8;eher negative;3.52;280.47;-0.5124;hoch;positiv;stark überbewertet;negativ;0.0042;STOXX600;-13.2;-0.0113;-0.2111;-0.1047;0.3358;0.306;1;positiv;2825;-314;-0.1112;2.49;0.43;0.6378;0.0245;0
AT0000743059;OMV;OMV;Öl & Gas Produzenten;Energie;Oesterreich;14.05.2024;EUR;47.38;positive;16.65;50.46;0.1914;niedrig;positiv;stark unterbewertet;positiv;0.0204;STOXX600;6.9;0.0163;0.0939;0.1203;0.2981;1.211;4;positiv;39463;1479;0.0375;1.77;0.198;0.7468;0.0993;0.0916
FR0000133308;ORA;ORANGE;Integrale Telekommunikation;Telekommunikation;Frankreich;14.05.2024;EUR;10.67;neutral;30.54;11.29;0.0355;mittel;negativ;leicht unterbewertet;negativ;-0.01;STOXX600;8.9;0.1079;0.0843;0.1318;0.2363;0.9814;1;positiv;44122;2266;0.0514;0.82;0.3751;0.388;0.2545;0.0712
FI0009014377;ORNBV;ORION OYJ;Pharmaka;Gesundheitswesen;Finnland;14.05.2024;EUR;37.49;positive;5.63;39.93;-0.0453;niedrig;positiv;stark unterbewertet;positiv;0.1036;STOXX600;15.7;0.1591;0.2436;0.2311;0.6187;0.2118;4;positiv;1190;217;0.1824;3.12;0.1189;0.827;NULL;0.0445
NO0003733800;ORK;ORKLA;Nahrungsmittel;Nahrungsmittel & Getränke;Norwegen;14.05.2024;NOK;82.25;positive;7.58;87.6;0.0433;niedrig;negativ;stark unterbewertet;positiv;0.1159;STOXX600;12.6;0.0918;0.1148;0.0991;0.5228;0.5755;3;positiv;67797;5196;0.0766;1.27;0.2016;0.7829;0.1158;0.0406
DK0060094928;DENERG;ORSTED;Multiversorger;Versorger;Dänemark;14.05.2024;DKK;410;neutral;25.23;372.02;0.0954;hoch;positiv;leicht unterbewertet;positiv;-0.0202;STOXX600;15;0.3297;-0.3709;0.2509;0.202;0.361;3;positiv;69077;-21059;-0.3049;1.42;0.3769;0.2457;NULL;0
DK0060252690;PNDORA;PANDORA;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Dänemark;14.05.2024;DKK;1130;positive;12.93;1282.67;0.2109;niedrig;negativ;stark unterbewertet;positiv;0.03;STOXX600;12.7;0.1508;0.885;0.2504;0.2251;0.0698;3;neutral;28137;4740;0.1685;0.99;0.4092;1.1823;0.2423;0.0184
