ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
GB0033195214;KGF;KINGFISHER PLC.;Baumärkte & Baufachhandel;Einzel- & Grosshandel;Grossbritannien ;11.06.2024;GBp;254.8;eher positive;6.09;283.87;0.0473;mittel;positiv;leicht unterbewertet;positiv;0.0128;STOXX600;9.1;0.101;0.0707;0.0679;0.5505;1.2352;4;positiv;13059;471;0.0361;1.3;0.182;1.079;0.0806;0.0487
IE0004927939;KSP;KINGSPAN GROUP;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Irland;11.06.2024;EUR;84.6;neutral;16.69;76.83;0.0791;mittel;positiv;leicht überbewertet;negativ;-0.0444;STOXX600;19;0.1349;0.1664;0.1071;0.4809;0.2698;1;neutral;8091;640;0.0791;1.65;0.2147;1.0111;0.1079;0.0069
DE000KGX8881;KGX;KION GROUP;Industriemaschinen;Industrie;Deutschland;11.06.2024;EUR;41.05;neutral;5.78;37.79;0.0615;mittel;positiv;leicht unterbewertet;negativ;-0.0866;STOXX600;8.2;0.1773;0.053;0.066;0.3095;1.1373;2;positiv;11434;306;0.0268;1.05;0.2148;0.6137;0.1183;0.0267
FR0000121964;LI;KLEPIERRE;Immobilien Investments;Finanzdienstleistungen;Frankreich;11.06.2024;EUR;26.16;eher positive;8.09;27.98;0.06;niedrig;negativ;stark unterbewertet;positiv;0.035;STOXX600;10;0.0593;0.024;0.6443;0.399;1.1371;3;neutral;1497;193;0.1289;NULL;0.3168;0.0745;0.1406;0.0708
DE000KBX1006;KBX;KNORR BREMSE;Gewerbefahrzeuge;Industrie;Deutschland;11.06.2024;EUR;72.6;positive;12.53;82.2;0.2347;mittel;positiv;leicht unterbewertet;positiv;-0.0214;STOXX600;14.9;0.1316;0.1948;0.1131;0.331;0.2992;3;positiv;7926;553;0.0698;1.75;0.2536;0.925;0.1117;0.0262
FI0009013403;KNEBV;KONE CORPORATION;Industriemaschinen;Industrie;Finnland;11.06.2024;EUR;46.9;positive;26.14;53.23;0.0385;niedrig;positiv;leicht unterbewertet;positiv;-0.0422;STOXX600;19.3;0.1433;0.3364;0.1214;0.311;0.1382;3;positiv;10952;926;0.0846;1.13;0.0496;1.2377;0.1091;0.0404
FI0009005870;KCR;KONECRANES;Gewerbefahrzeuge;Industrie;Finnland;11.06.2024;EUR;51.7;positive;4.43;59.57;0.2678;niedrig;positiv;leicht unterbewertet;positiv;-0.0215;STOXX600;11.8;0.0869;0.1728;0.1095;0.3503;0.4938;3;positiv;3966;276;0.0696;1.33;0.1598;0.8713;0.0985;0.0289
NO0013536151;KOG;KONGSBERG GRUPPEN;Gewerbefahrzeuge;Industrie;Norwegen;11.06.2024;NOK;183;neutral;15.16;164.49;0.9661;mittel;positiv;fairer Preis;positiv;0.1071;STOXX600;24.6;0.2118;0.2324;0.1147;0.3;0.195;4;positiv;40482;3711;0.0917;1.14;0.0743;0.7606;0.1272;0.0199
NL0011794037;AD;KONINKLIJKE AHOLD DELHAIZE;Nahrungsmittel;Einzel- & Grosshandel;Holland;11.06.2024;EUR;28.21;positive;27.75;31.65;0.0844;niedrig;negativ;stark unterbewertet;positiv;-0.0432;STOXX600;9.6;0.0808;0.127;0.0404;0.3085;0.5995;2;positiv;88649;1874;0.0211;0.73;0.307;1.8538;0.0603;0.0416
NL0000009538;PHIA;KONINKLIJKE PHILIPS;Medizinische Geräte;Gesundheitswesen;Holland;11.06.2024;EUR;24.37;neutral;24.59;22.41;0.1558;mittel;positiv;stark unterbewertet;positiv;-0.0138;STOXX600;13.2;0.1355;-0.0387;-0.0024;0.409;0.6294;3;positiv;18169;-466;-0.0256;1.2;0.2392;0.6179;0.0438;0.0342
NL0009432491;VPK;KONINKLIJKE VOPAK;Seefracht;Industrie;Holland;11.06.2024;EUR;36.94;positive;5.09;41.28;0.2135;niedrig;negativ;stark unterbewertet;positiv;-0.0056;STOXX600;10.6;0.0751;0.1414;0.3174;0.4772;0.8461;3;positiv;1426;456;0.3198;0.96;0.3325;0.2111;0.5462;0.0426
NL0000009082;KPN;KPN KON;Integrale Telekommunikation;Telekommunikation;Holland;11.06.2024;EUR;3.46;positive;14.81;3.69;0.1103;niedrig;positiv;stark unterbewertet;positiv;0.0225;STOXX600;13.1;0.1096;0.329;0.2625;0.2096;0.2088;4;positiv;5439;845;0.1554;0.75;0.5811;0.4439;0.3736;0.0504
CH0025238863;KNIN;KUEHNE UND NAGEL INTERNATIONAL;Transportwesen;Industrie;Schweiz ;11.06.2024;CHF;259.6;eher positive;35.87;277.66;-0.1042;niedrig;positiv;leicht überbewertet;positiv;0.0497;STOXX600;24;0.1212;0.4539;0.0829;0.2874;0.092;3;positiv;23849;1431;0.06;1.21;0.121;2.1738;0.0925;0.0302
FR0000120073;AI;L'AIR LIQUIDE;Grundchemikalien;Chemie;Frankreich;11.06.2024;EUR;165.9;eher positive;104.06;182.75;0.0362;niedrig;positiv;fairer Preis;positiv;0.0014;STOXX600;21.5;0.158;0.1266;0.1917;0.5032;0.264;4;neutral;27608;3078;0.1115;0.87;0.1988;0.5712;0.2014;0.0193
FR0000120321;OR;L'OREAL;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Frankreich;11.06.2024;EUR;451.4;neutral;258.2;480.45;0.0017;mittel;positiv;leicht überbewertet;positiv;0.0022;STOXX600;29;0.1875;0.2127;0.1998;0.5607;0.1207;2;neutral;41183;6184;0.1502;1.1;0.1184;0.7942;0.1918;0.0163
GB00BYW0PQ60;LAND;LAND SECURITIES;Immobilien Investments;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;628.5;neutral;6.09;698.95;-0.1083;mittel;negativ;stark unterbewertet;negativ;-0.0532;STOXX600;12.4;0.0672;-0.0884;0.4083;0.6388;1.5223;1;neutral;791;-619;-0.7826;NULL;0.2939;0.0721;-0.7762;0.0643
DE0005470405;LXS;LANXESS;Grundchemikalien;Chemie;Deutschland;11.06.2024;EUR;22.43;eher negative;2.11;20.18;-0.2094;hoch;negativ;leicht unterbewertet;negativ;-0.1569;STOXX600;10.3;24.987;0.0984;-0.0088;0.4364;1.8374;1;neutral;6714;443;0.066;2.48;0.2848;0.6509;0.1497;0.012
DE000LEG1110;LEG;LEG IMMOBILIEN;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;11.06.2024;EUR;75.04;neutral;6.12;69.04;-0.054;mittel;positiv;leicht unterbewertet;negativ;-0.0524;STOXX600;14.1;0.6525;-0.2102;0.4728;0.3844;1.2696;2;neutral;1290;-1569;-1.2163;NULL;0.4599;0.0664;-1.2029;0.035
GB0005603997;LGEN;LEGAL & GENERAL;Lebensversicherungen;Versicherungen;Grossbritannien ;11.06.2024;GBp;243.1;neutral;18.56;262.78;-0.0319;mittel;negativ;leicht unterbewertet;positiv;-0.0154;STOXX600;8.5;0.1589;0.0901;0.012;0.0094;0.3214;2;positiv;44993;435;0.0097;0.18;0.0119;0.0874;NULL;0.0901
FR0010307819;LR;LEGRAND;Elektrische Komponenten;Industrie;Frankreich;11.06.2024;EUR;96.92;eher positive;27.43;106.75;0.03;niedrig;positiv;fairer Preis;positiv;-0.0358;STOXX600;17.9;0.1255;0.1708;0.2058;0.453;0.2725;3;positiv;8417;1149;0.1365;1.98;0.2755;0.5671;0.1804;0.0226
IT0003856405;LDO;LEONARDO;Luftfahrt & Verteidigung;Industrie;Italien;11.06.2024;EUR;23.31;neutral;15.06;21.5;0.5608;mittel;positiv;stark unterbewertet;positiv;0.0308;STOXX600;10.8;0.1407;0.0844;0.0734;0.2541;0.9078;4;positiv;15291;658;0.043;0.97;0.094;0.4982;0.0802;0.0129
SE0015949201;LIFCOB;LIFCO B;Medizinische Geräte;Gesundheitswesen;Schweden ;11.06.2024;SEK;289.8;eher positive;12.16;310.97;0.1723;niedrig;positiv;leicht überbewertet;positiv;0.0521;STOXX600;27.7;0.1912;0.2152;0.1988;0.4436;0.1452;3;positiv;24454;3274;0.1339;0.88;0.0945;0.7131;0.1945;0.0079
GB0008706128;LLOY;LLOYDS BANKING GROUP;Banken;Geldinstitute;Grossbritannien ;11.06.2024;GBp;53.38;positive;43.3;61.26;0.1188;niedrig;positiv;leicht unterbewertet;positiv;-0.0103;STOXX600;6;0.0866;0.1226;0.2034;0.0456;1.3275;3;positiv;36891;4933;0.1337;5.23;0.1122;0.0419;NULL;0.0589
CH0025751329;LOGN;LOGITECH INTL.SA;Computer Hardware;Technologie;Schweiz ;11.06.2024;CHF;89.48;eher negative;15.53;73.78;0.1219;hoch;positiv;leicht überbewertet;positiv;0.1685;STOXX600;20.6;0.1214;0.1689;0.1133;0.634;0.2437;3;positiv;4336;348;0.0803;2.48;0;1.3331;0.1025;0.0125
GB00B0SWJX34;LSEG;LONDON STOCK EXCH;Wertpapierdienstleistungen;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;9342;eher positive;63.5;9875.61;0.0073;niedrig;negativ;fairer Preis;positiv;0.0301;STOXX600;20.5;0.168;0.032;0.2163;0.0296;0.524;3;neutral;8379;761;0.0908;NULL;0.0094;0.0104;0.3466;0.0141
GB00B4WFW713;LSP;LONDONMETRIC PROPERTY;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;196.8;neutral;5.2;217.62;0.0277;mittel;negativ;stark unterbewertet;negativ;-0.0229;STOXX600;13.2;0.1099;-0.2574;0.7703;0.6391;1.1401;1;neutral;147;-506;-3.4422;NULL;0.3092;0.0477;NULL;0.0614
CH0013841017;LONN;LONZA GROUP;Spezialitäten-Chemie;Chemie;Schweiz ;11.06.2024;CHF;495.1;eher negative;41.5;422.43;0.3998;hoch;positiv;leicht überbewertet;negativ;-0.045;STOXX600;24.9;0.2193;0.0692;0.1356;0.5533;0.3706;1;neutral;6717;654;0.0974;1.77;0.1701;0.3932;0.1898;0.0101
SE0014504817;LOOMB;LOOMIS;Dienstleister für Unternehmen;Industrie;Schweden ;11.06.2024;SEK;292.4;positive;1.95;330.4;0.0927;niedrig;negativ;leicht unterbewertet;positiv;0.0945;STOXX600;8.2;0.1316;0.1179;0.1008;0.3504;0.6666;3;positiv;28707;1495;0.0521;1.23;0.2991;0.7934;0.1504;0.0485
IT0005541336;LTMC;LOTTOMATICA GROUP SPA;Glücksspiel;Reisen & Freizeit;Italien;11.06.2024;EUR;10.87;positive;2.96;12.01;0.1112;niedrig;positiv;leicht unterbewertet;positiv;0.0361;STOXX600;6.6;0.151;0.1371;0.2161;0.1518;0.2023;4;neutral;1632;68;0.0417;1.82;0.6045;0.4974;0.1604;0.0327
BE0003604155;LOTB;LOTUS BAKERIES;Nahrungsmittel;Nahrungsmittel & Getränke;Belgien;11.06.2024;EUR;9730;eher positive;8.62;10708.91;0.1823;niedrig;negativ;leicht überbewertet;positiv;-0.0016;STOXX600;44.3;0.2773;0.197;0.1594;0.5277;0.0982;2;positiv;1063;129;0.1214;1.55;0.2218;0.8548;NULL;0.0069
PLLPP0000011;LPP;LPP SA;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Polen;11.06.2024;PLN;17340;neutral;7.98;15647.94;0.071;mittel;positiv;leicht unterbewertet;positiv;0.0291;STOXX600;10.4;0.1566;0.3588;0.089;0.3085;0.2124;4;neutral;15927;1430;0.0898;1.07;0.279;1.2326;0.1607;0.0381
FR0000121014;MC;LVMH;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Frankreich;11.06.2024;EUR;736.6;eher negative;399.73;663.29;0.0041;hoch;negativ;fairer Preis;negativ;-0.059;STOXX600;19.3;0.1406;0.2487;0.2597;0.4246;0.1657;1;neutral;86153;15174;0.1761;1.32;0.1742;0.5996;0.2594;0.0199
GB00BKFB1C65;MNG;M&G PLC.;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;199.65;eher positive;6.1;221.9;-0.1023;niedrig;negativ;leicht unterbewertet;negativ;-0.0218;STOXX600;7.6;0.0666;0.0735;0.1619;0.0214;0.7741;1;neutral;15151;297;0.0196;3.93;0.0448;0.0804;NULL;0.1009
JE00BJ1DLW90;EMG;MAN GROUP;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;254.4;eher positive;3.79;284.51;0.0937;niedrig;negativ;leicht unterbewertet;positiv;-0.0057;STOXX600;6.3;0.1604;0.1489;0.2643;0.368;0.4657;2;neutral;995;188;0.1889;NULL;0.0966;0.2896;0.2506;0.0557
ES0124244E34;MAP;MAPFRE;Universalversicherungen;Versicherungen;Spanien;11.06.2024;EUR;2.15;eher positive;7.21;2.39;0.1065;niedrig;positiv;leicht unterbewertet;negativ;-0.0256;STOXX600;6.6;0.0891;0.08;0.0629;0.1728;1.422;2;positiv;27125;677;0.025;0.11;0.0623;0.5535;NULL;0.0765
GB0031274896;MKS;MARKS & SPENCER;Warenhäuser & Versand;Einzel- & Grosshandel;Grossbritannien ;11.06.2024;GBp;296.6;positive;7.95;326.61;0.0888;niedrig;positiv;stark unterbewertet;positiv;0.1019;STOXX600;9.2;0.0943;0.1293;0.0502;0.3089;0.8566;4;positiv;11931;363;0.0304;0.8;0.35;1.3114;0.0789;0.0216
PLBRE0000012;BRE;MBANK SA;Banken;Geldinstitute;Polen;11.06.2024;PLN;590.4;eher positive;6.33;725.27;0.1036;niedrig;negativ;leicht unterbewertet;negativ;-0.0988;STOXX600;6.7;15.2696;0.0018;0.361;0.0605;0.6046;1;positiv;18082;24;0.0013;0.26;0.0663;0.0797;0.0308;0.0168
IT0000062957;MB;MEDIOBANCA;Banken;Geldinstitute;Italien;11.06.2024;EUR;14.03;positive;12.55;15.86;0.2517;niedrig;positiv;leicht unterbewertet;positiv;0.0111;STOXX600;8.3;0.0725;0.0907;0.3552;0.1236;1.2318;4;positiv;4112;1027;0.2498;0.42;0.3327;0.0449;NULL;0.08
GB00BNGDN821;MRO;MELROSE INDUSTRIES;Industriemaschinen;Industrie;Grossbritannien ;11.06.2024;GBp;622.4;positive;10.47;718.13;0.0969;mittel;positiv;stark unterbewertet;negativ;0.0419;STOXX600;14.9;0.2191;-0.0115;0.0272;0.5148;0.4652;3;positiv;3350;-41;-0.0122;0.86;0.1051;0.4835;0.1078;0.0128
DE0007100000;DAI;MERCEDES-BENZ GROUP N;Fahrzeugbau;Automobile & Zubehör;Deutschland;11.06.2024;EUR;65.41;neutral;75.21;71.59;0.0457;mittel;negativ;leicht unterbewertet;negativ;-0.0341;STOXX600;4.8;0.0413;0.1554;0.1195;0.3489;1.4095;1;neutral;153218;14261;0.0931;1.26;0.2423;0.5825;0.1366;0.0774
DE0006599905;MRK;MERCK KGAA;Pharmaka;Gesundheitswesen;Deutschland;11.06.2024;EUR;171.8;positive;80.19;187.65;0.1922;mittel;positiv;fairer Preis;positiv;0.1115;STOXX600;15.2;0.1294;0.1058;0.2005;0.5431;1.4326;4;positiv;20993;2824;0.1345;1.42;0.1881;0.4274;0.2194;0.0137
ES0105025003;MRL;MERLIN PROPERTIES;Immobilien Investments;Finanzdienstleistungen;Spanien;11.06.2024;EUR;10.71;eher positive;5.43;11.63;0.0646;niedrig;negativ;stark unterbewertet;positiv;0.0308;STOXX600;15.1;0.1131;-0.0128;0.7436;0.542;1.3878;3;neutral;470;-83;-0.1766;NULL;0.3736;0.0389;-0.1734;0.0421
FI0009014575;OTE1V;METSO CORPORATION;Industriemaschinen;Industrie;Finnland;11.06.2024;EUR;10.61;neutral;9.72;11.89;0.1565;mittel;negativ;stark unterbewertet;negativ;-0.0569;STOXX600;12.8;0.1113;0.2082;0.1531;0.3644;0.3442;1;positiv;5390;543;0.1007;1.51;0.1751;0.7532;0.1301;0.0364
FR001400AJ45;ML;MICHELIN;Reifen;Automobile & Zubehör;Frankreich;11.06.2024;EUR;37.83;positive;29.2;40.29;0.1654;niedrig;positiv;leicht unterbewertet;positiv;0.0638;STOXX600;9.1;0.1038;0.1103;0.1236;0.5102;0.7737;4;neutral;28343;1980;0.0699;1.77;0.1537;0.8053;0.1375;0.0435
CH0011108872;MOBN;MOBIMO HOLDING;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;11.06.2024;CHF;252;eher positive;2.08;272.24;-0.0345;niedrig;negativ;fairer Preis;negativ;-0.0185;STOXX600;23.8;0.1049;0.025;0.5468;0.4874;0.9869;1;neutral;234;47;0.2009;NULL;0.3462;0.0611;0.2195;0.0397
IT0004965148;MONC;MONCLER;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Italien;11.06.2024;EUR;59.32;eher negative;17.52;53.7;0.065;hoch;positiv;fairer Preis;negativ;-0.0406;STOXX600;19;0.1511;0.1904;0.3026;0.6439;0.2136;2;neutral;2984;612;0.2051;1.89;0.133;0.5978;0.3028;0.0217
GB00BMWC6P49;MNDI;MONDI;Papierprodukte;Rohstoffe;Grossbritannien ;11.06.2024;GBp;1478.5;eher positive;8.37;1692.36;-0.1258;niedrig;positiv;leicht unterbewertet;negativ;-0.0549;STOXX600;10.6;0.1478;0.107;0.1136;0.5675;0.6572;2;neutral;6375;524;0.0822;2.09;0.1465;0.7384;0.1379;0.0405
NO0003054108;MHG;MOWI;Landwirtschaft & Fischerei;Nahrungsmittel & Getränke;Norwegen;11.06.2024;NOK;185.1;eher positive;8.9;210.53;0.017;niedrig;negativ;stark unterbewertet;negativ;-0.0473;STOXX600;10.4;0.0961;0.126;0.1759;0.4361;0.4283;1;positiv;62919;5079;0.0807;3.15;0.2904;0.6807;0.1583;0.0476
DE000A0D9PT0;MTX;MTU AERO ENGINES HLDG.;Luftfahrt & Verteidigung;Industrie;Deutschland;11.06.2024;EUR;230;eher negative;13.46;202.26;0.178;hoch;negativ;fairer Preis;positiv;-0.0079;STOXX600;14.7;0.132;-0.0356;-0.0393;0.2686;0.2727;2;positiv;5363;-102;-0.019;1.12;0.131;0.5031;0.0336;0.011
DE0008430026;MUV2;MUENCHENER RUECK;Rückversicherungen;Versicherungen;Deutschland;11.06.2024;EUR;459.7;positive;66.09;494.91;0.2255;niedrig;positiv;stark unterbewertet;positiv;0.0161;STOXX600;8.6;0.0965;0.1553;0.0814;0.1099;0.5873;4;positiv;64732;4606;0.0712;0.46;0.0169;0.2399;0.0761;0.0358
SE0025158629;MICR;MYCRONIC;Halbleiter;Technologie;Schweden ;11.06.2024;SEK;214.4;eher positive;3.97;228.67;0.492;niedrig;negativ;leicht überbewertet;positiv;0.0857;STOXX600;22.7;0.1952;0.1902;0.2243;0.6228;0.1864;2;positiv;5684;998;0.1756;2.12;0.0178;0.6748;0.2081;0.0125
GB00BDR05C01;NG.;NATIONAL GRID;Multiversorger;Versorger;Grossbritannien ;11.06.2024;GBp;862.8;eher positive;53.44;995.4;-0.1127;niedrig;positiv;stark unterbewertet;negativ;-0.1151;STOXX600;9.7;0.0659;0.264;0.2391;0.3187;0.7327;2;positiv;21659;7797;0.36;1;0.4318;0.2337;0.4516;0.0543
ES0116870314;NTGY;NATURGY ENERGY;Gasversorger;Versorger;Spanien;11.06.2024;EUR;21.14;positive;25.63;26.68;-0.217;niedrig;positiv;leicht unterbewertet;negativ;-0.1347;STOXX600;14.5;0.0321;0.2102;0.1749;0.2493;0.3642;4;positiv;22617;1986;0.0878;1.22;0.3543;0.5969;0.1521;0.0662
GB00BM8PJY71;NWG;NATWEST GROUP;Banken;Geldinstitute;Grossbritannien ;11.06.2024;GBp;303.8;positive;32.96;357.85;0.3847;mittel;positiv;leicht unterbewertet;positiv;-0.0419;STOXX600;5.7;0.062;0.1321;0.3919;0.048;1.7245;3;positiv;25473;4394;0.1725;1.3;0.0809;0.0368;0.2092;0.057
DE0006452907;NEM;NEMETSCHEK;Software;Technologie;Deutschland;11.06.2024;EUR;93.2;neutral;11.66;81.25;0.1876;mittel;negativ;leicht überbewertet;positiv;0.1044;STOXX600;38.1;0.298;0.216;0.2436;0.5689;0.0824;2;positiv;852;161;0.189;1.04;0.0403;0.6489;0.2577;0.006
FI0009013296;NESTE;NESTE;Öl & Gas Produzenten;Energie;Finnland;11.06.2024;EUR;18.55;eher negative;15.29;16.86;-0.4241;hoch;negativ;leicht unterbewertet;negativ;-0.167;STOXX600;9.5;0.1103;0.1693;0.0749;0.5295;0.342;1;neutral;22926;1433;0.0625;2.1;0.2182;1.4344;NULL;0.0647
CH0038863350;NESN;NESTLE SA;Nahrungsmittel;Nahrungsmittel & Getränke;Schweiz ;11.06.2024;CHF;94.6;positive;274.07;103.7;-0.0298;niedrig;positiv;leicht unterbewertet;positiv;0.0006;STOXX600;16.5;0.1149;0.3136;0.1696;0.2824;0.1398;4;positiv;92998;11209;0.1205;0.83;0.3621;0.7349;0.1577;0.0341
FR0000044448;NEX;NEXANS;Elektrische Komponenten;Industrie;Frankreich;11.06.2024;EUR;107.6;neutral;5.08;99.08;0.3577;mittel;negativ;stark unterbewertet;positiv;0.0186;STOXX600;12.3;0.1468;0.1304;0.0501;0.2593;0.4902;3;positiv;7790;221;0.0284;1.06;0.1143;1.1919;0.0512;0.0241
IT0005366767;NEXI;NEXI;Spezialfinanz;Finanzdienstleistungen;Italien;11.06.2024;EUR;5.92;neutral;8.49;5.46;-0.2006;mittel;negativ;stark unterbewertet;negativ;-0.0422;STOXX600;7.6;0.1091;-0.0892;0.079;0.4279;1.1607;1;neutral;5909;-1006;-0.1702;NULL;0.3165;0.2243;-0.0196;0
GB0032089863;NXT;NEXT;Bekleidung;Einzel- & Grosshandel;Grossbritannien ;11.06.2024;GBp;9034;eher positive;14.15;10019.97;0.1128;niedrig;negativ;fairer Preis;positiv;-0.0213;STOXX600;12.8;0.0851;0.6133;0.1777;0.2913;0.1424;2;positiv;5034;712;0.1414;2.04;0.4186;1.2636;0.1851;0.0249
SE0015988019;NIBEB;NIBE INDUSTRIER AB;Elektrische Komponenten;Industrie;Schweden ;11.06.2024;SEK;49.8;eher negative;9.57;44.67;-0.2966;hoch;negativ;stark unterbewertet;negativ;-0.1122;STOXX600;23.9;0.235;0.1587;0.1547;0.4429;0.2389;1;positiv;46649;4785;0.1026;1.55;0.2441;0.685;0.1417;0.009
DK0010287663;NKT;NKT;Elektrische Komponenten;Industrie;Dänemark;11.06.2024;DKK;567;eher positive;4.41;629.22;0.2225;niedrig;negativ;leicht überbewertet;negativ;0.0201;STOXX600;21.3;0.1862;0.0798;0.068;0.3939;0.4254;1;positiv;19128;845;0.0442;1.16;0.0974;0.712;NULL;0
NL0010773842;NN;NN GROUP;Lebensversicherungen;Versicherungen;Holland;11.06.2024;EUR;42.09;positive;12.45;48.99;0.1773;niedrig;positiv;leicht unterbewertet;positiv;-0.0285;STOXX600;5.7;0.1173;0.0571;0.1558;0.0943;2.0044;3;positiv;20013;1121;0.056;0.07;0.0543;0.0961;0.0636;0.085
FI0009000681;NOKIA;NOKIA;Telekommunikationsausrüstung;Technologie;Finnland;11.06.2024;EUR;3.57;neutral;21.32;3.29;0.1702;hoch;positiv;stark unterbewertet;positiv;0.0333;STOXX600;9.7;0.0803;0.0324;0.116;0.4598;1.2178;4;positiv;22258;665;0.0299;1.65;0.0993;0.4984;0.0787;0.0398
FI4000297767;NDA;NORDEA BANK AB;Banken;Geldinstitute;Finnland;11.06.2024;EUR;11.32;positive;42.29;12.32;0.0088;niedrig;positiv;stark unterbewertet;positiv;0.0054;STOXX600;7.9;0.0412;0.1611;0.4315;0.0521;0.773;3;positiv;27537;4908;0.1782;0.49;0.2076;0.0471;0.2007;0.0847
SE0015192067;SAVE;NORDNET;Banken;Geldinstitute;Schweden ;11.06.2024;SEK;213.4;eher positive;5.12;234.39;0.248;niedrig;positiv;fairer Preis;positiv;0.0436;STOXX600;17.9;0.1163;0.3899;0.5719;0.0284;0.1465;4;positiv;5811;2457;0.4228;NULL;0.0063;0.0261;NULL;0.0351
NO0005052605;NHY;NORSK HYDRO;Aluminium;Rohstoffe;Norwegen;11.06.2024;NOK;66.52;neutral;12.96;61.2;-0.0275;mittel;positiv;leicht unterbewertet;positiv;0.0055;STOXX600;8.4;0.151;0.0356;0.0658;0.4872;0.7308;3;neutral;193619;3582;0.0185;1.82;0.1404;0.9378;0.0899;0.0502
CH0012005267;NOVN;NOVARTIS AG;Pharmaka;Gesundheitswesen;Schweiz ;11.06.2024;CHF;94.08;positive;208.29;100.2;0.1085;niedrig;positiv;leicht unterbewertet;positiv;0.0257;STOXX600;12.7;0.0981;0.3398;0.2995;0.4495;0.2264;4;positiv;40835;13345;0.3268;1.16;0.193;0.4673;0.509;0.0362
DK0062498333;NVO;NOVO NORDISK A/S;Pharmaka;Gesundheitswesen;Dänemark;11.06.2024;DKK;982;eher positive;630.55;1058.31;0.4067;niedrig;negativ;fairer Preis;positiv;0.1185;STOXX600;28.5;0.2507;0.7853;0.4538;0.3388;0.0451;3;positiv;232261;83683;0.3603;0.82;0.0653;0.7385;0.3947;0.0133
DK0060336014;NSIS-B;NOVONESIS A/S;Spezialitäten-Chemie;Chemie;Dänemark;11.06.2024;DKK;423.8;eher positive;28.07;461.9;0.142;niedrig;positiv;fairer Preis;positiv;0.0196;STOXX600;28.1;0.2144;0.2163;0.2591;0.4888;0.1685;4;neutral;17899;3024;0.1689;1.3;0.1595;0.626;0.2466;0.0144
GB00B3MBS747;OCDO;OCADO GROUP;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;11.06.2024;GBp;351.3;eher negative;3.71;269.39;-0.5368;hoch;negativ;stark überbewertet;negativ;0.0153;STOXX600;-10.6;0.0018;-0.2111;-0.1047;0.3358;0.306;1;positiv;2825;-314;-0.1112;2.49;0.43;0.6378;0.0245;0
AT0000743059;OMV;OMV;Öl & Gas Produzenten;Energie;Oesterreich;11.06.2024;EUR;41.02;neutral;14.65;44.22;0.0314;mittel;negativ;leicht unterbewertet;positiv;-0.0102;STOXX600;6.3;0.0081;0.0939;0.1203;0.2981;1.211;2;neutral;39463;1479;0.0375;1.77;0.198;0.7468;0.0993;0.1036
FR0000133308;ORA;ORANGE;Integrale Telekommunikation;Telekommunikation;Frankreich;11.06.2024;EUR;9.8;positive;28.35;11.36;-0.0487;mittel;positiv;leicht unterbewertet;negativ;-0.0295;STOXX600;7.6;0.1044;0.0843;0.1318;0.2363;0.9814;2;positiv;44122;2266;0.0514;0.82;0.3751;0.388;0.2545;0.0774
FI0009014377;ORNBV;ORION OYJ;Pharmaka;Gesundheitswesen;Finnland;11.06.2024;EUR;37.28;positive;5.78;42.16;-0.0507;niedrig;positiv;stark unterbewertet;positiv;-0.0039;STOXX600;15.6;0.1597;0.2436;0.2311;0.6187;0.2118;4;positiv;1190;217;0.1824;3.12;0.1189;0.827;NULL;0.0449
NO0003733800;ORK;ORKLA;Nahrungsmittel;Nahrungsmittel & Getränke;Norwegen;11.06.2024;NOK;86.6;positive;8.07;92.23;0.0984;niedrig;negativ;stark unterbewertet;positiv;0.0557;STOXX600;13.6;0.0944;0.1148;0.0991;0.5228;0.5755;3;positiv;67797;5196;0.0766;1.27;0.2016;0.7829;0.1158;0.0391
