ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
FI0009000202;KESKOB;KESKO OYJ;Nahrungsmittel;Einzel- & Grosshandel;Finnland;09.07.2024;EUR;16.65;eher positive;7.22;18.37;-0.0711;mittel;positiv;stark unterbewertet;negativ;0.0484;STOXX600;12.7;0.0852;0.1797;0.0587;0.3557;0.5682;3;positiv;11784;496;0.0421;1.02;0.3015;1.5196;0.0876;0.0586
PLKGHM000017;KGH;KGHM POLSKA MIEDZ SA;Nichteisen-Metalle;Rohstoffe;Polen;09.07.2024;PLN;154.65;neutral;7.78;166.52;0.2604;mittel;negativ;fairer Preis;positiv;0.1132;STOXX600;10.8;0.2242;-0.1295;-0.003;0.5559;1.164;3;neutral;32832;-3698;-0.1126;1.15;0.0927;0.639;-0.0422;0.0103
GB0033195214;KGF;KINGFISHER PLC.;Baumärkte & Baufachhandel;Einzel- & Grosshandel;Grossbritannien ;09.07.2024;GBp;257.3;eher positive;6.09;282.25;0.0575;mittel;positiv;leicht unterbewertet;positiv;0.0049;STOXX600;9.3;0.1043;0.0707;0.0679;0.5505;1.2352;3;positiv;13059;471;0.0361;1.3;0.182;1.079;0.0806;0.0482
IE0004927939;KSP;KINGSPAN GROUP;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Irland;09.07.2024;EUR;82.7;neutral;16.46;75.42;0.0548;mittel;positiv;leicht überbewertet;negativ;-0.0247;STOXX600;18.5;0.1303;0.1664;0.1071;0.4809;0.2698;1;neutral;8091;640;0.0791;1.65;0.2147;1.0111;0.1079;0.0071
DE000KGX8881;KGX;KION GROUP;Industriemaschinen;Industrie;Deutschland;09.07.2024;EUR;38.28;neutral;5.6;35.29;-0.0101;mittel;negativ;leicht unterbewertet;negativ;-0.0504;STOXX600;7.8;0.1654;0.053;0.066;0.3095;1.1373;1;negativ;11434;306;0.0268;1.05;0.2148;0.6137;0.1183;0.0284
FR0000121964;LI;KLEPIERRE;Immobilien Investments;Finanzdienstleistungen;Frankreich;09.07.2024;EUR;24.74;eher positive;7.81;26.98;0.0024;niedrig;negativ;stark unterbewertet;negativ;-0.0165;STOXX600;9.5;0.057;0.024;0.6443;0.399;1.1371;1;positiv;1497;193;0.1289;NULL;0.3168;0.0745;0.1406;0.0745
DE000KBX1006;KBX;KNORR BREMSE;Gewerbefahrzeuge;Industrie;Deutschland;09.07.2024;EUR;70.75;neutral;12.4;76.7;0.2032;mittel;negativ;leicht unterbewertet;positiv;0.0113;STOXX600;14.8;0.1318;0.1948;0.1131;0.331;0.2992;3;negativ;7926;553;0.0698;1.75;0.2536;0.925;0.1117;0.0272
FI0009013403;KNEBV;KONE CORPORATION;Industriemaschinen;Industrie;Finnland;09.07.2024;EUR;46.56;eher positive;26.19;51.37;0.031;niedrig;positiv;leicht unterbewertet;positiv;0.0089;STOXX600;19.4;0.143;0.3364;0.1214;0.311;0.1382;3;negativ;10952;926;0.0846;1.13;0.0496;1.2377;0.1091;0.0406
FI0009005870;KCR;KONECRANES;Gewerbefahrzeuge;Industrie;Finnland;09.07.2024;EUR;53.7;eher positive;4.66;58.96;0.3168;niedrig;positiv;leicht unterbewertet;positiv;0.0562;STOXX600;10.9;0.0945;0.1728;0.1095;0.3503;0.4938;4;negativ;3966;276;0.0696;1.33;0.1598;0.8713;0.0985;0.0284
NO0013536151;KOG;KONGSBERG GRUPPEN;Gewerbefahrzeuge;Industrie;Norwegen;09.07.2024;NOK;178.8;neutral;14.65;162.44;0.9209;mittel;positiv;fairer Preis;positiv;-0.0183;STOXX600;22.9;0.2109;0.2324;0.1147;0.3;0.195;3;negativ;40482;3711;0.0917;1.14;0.0743;0.7606;0.1272;0.0201
NL0011794037;AD;KONINKLIJKE AHOLD DELHAIZE;Nahrungsmittel;Einzel- & Grosshandel;Holland;09.07.2024;EUR;28.22;eher positive;27.77;30.57;0.0848;niedrig;negativ;stark unterbewertet;negativ;0.0275;STOXX600;9.7;0.0811;0.127;0.0404;0.3085;0.5995;2;positiv;88649;1874;0.0211;0.73;0.307;1.8538;0.0603;0.0417
NL0000009538;PHIA;KONINKLIJKE PHILIPS;Medizinische Geräte;Gesundheitswesen;Holland;09.07.2024;EUR;24.36;neutral;24.5;22.41;0.1553;mittel;positiv;stark unterbewertet;positiv;0.0217;STOXX600;13;0.1314;-0.0387;-0.0024;0.409;0.6294;4;positiv;18169;-466;-0.0256;1.2;0.2392;0.6179;0.0438;0.0343
NL0009432491;VPK;KONINKLIJKE VOPAK;Seefracht;Industrie;Holland;09.07.2024;EUR;38.6;eher positive;5.22;41.32;0.2681;niedrig;negativ;stark unterbewertet;positiv;0.0453;STOXX600;11.1;0.0753;0.1414;0.3174;0.4772;0.8461;3;negativ;1426;456;0.3198;0.96;0.3325;0.2111;0.5462;0.0431
NL0000009082;KPN;KPN KON;Integrale Telekommunikation;Telekommunikation;Holland;09.07.2024;EUR;3.64;positive;15.41;3.88;0.1684;niedrig;positiv;stark unterbewertet;positiv;0.0604;STOXX600;13.2;0.1159;0.329;0.2625;0.2096;0.2088;4;positiv;5439;845;0.1554;0.75;0.5811;0.4439;0.3736;0.0481
CH0025238863;KNIN;KUEHNE UND NAGEL INTERNATIONAL;Transportwesen;Industrie;Schweiz ;09.07.2024;CHF;256.2;eher positive;34.29;282.19;-0.1159;niedrig;positiv;leicht überbewertet;positiv;-0.0237;STOXX600;22.1;0.1218;0.4539;0.0829;0.2874;0.092;2;negativ;23849;1431;0.06;1.21;0.121;2.1738;0.0925;0.0311
FR0000120073;AI;L'AIR LIQUIDE;Grundchemikalien;Chemie;Frankreich;09.07.2024;EUR;160.8;eher positive;102.16;177.5;0.0043;niedrig;positiv;fairer Preis;negativ;-0.033;STOXX600;20.6;0.1555;0.1266;0.1917;0.5032;0.264;2;neutral;27608;3078;0.1115;0.87;0.1988;0.5712;0.2014;0.02
FR0000120321;OR;L'OREAL;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Frankreich;09.07.2024;EUR;400.05;neutral;233.14;433.59;-0.1123;mittel;positiv;leicht überbewertet;negativ;-0.0989;STOXX600;26.2;0.1726;0.2127;0.1998;0.5607;0.1207;1;negativ;41183;6184;0.1502;1.1;0.1184;0.7942;0.1918;0.0185
SE0014990966;LAGR.B;LAGERCRANTZ GROUP;Elektrische Komponenten;Industrie;Schweden ;09.07.2024;SEK;180.4;eher positive;3.45;195.87;0.3463;niedrig;negativ;leicht überbewertet;positiv;0.0225;STOXX600;33;0.2143;0.2519;0.1441;0.3746;0.1183;2;negativ;7246;758;0.1046;1.5;0.308;0.902;0.1583;0.0115
GB00BYW0PQ60;LAND;LAND SECURITIES;Immobilien Investments;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;621;neutral;6;681.83;-0.1189;mittel;positiv;stark unterbewertet;negativ;0.001;STOXX600;11.9;0.0702;-0.0884;0.4083;0.6388;1.5223;2;positiv;791;-619;-0.7826;NULL;0.2939;0.0721;-0.7762;0.0653
DE0005470405;LXS;LANXESS;Grundchemikalien;Chemie;Deutschland;09.07.2024;EUR;22.84;eher negative;2.2;20.42;-0.1949;hoch;positiv;leicht unterbewertet;negativ;0.0028;STOXX600;8.7;11.3652;0.0984;-0.0088;0.4364;1.8374;2;neutral;6714;443;0.066;2.48;0.2848;0.6509;0.1497;0.0126
DE000LEG1110;LEG;LEG IMMOBILIEN;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;09.07.2024;EUR;77.96;eher positive;6.18;88.82;-0.0171;mittel;positiv;leicht unterbewertet;negativ;0.0416;STOXX600;6.3;0.6605;-0.2102;0.4728;0.3844;1.2696;3;positiv;1290;-1569;-1.2163;NULL;0.4599;0.0664;-1.2029;0.0338
GB0005603997;LGEN;LEGAL & GENERAL;Lebensversicherungen;Versicherungen;Grossbritannien ;09.07.2024;GBp;228.8;neutral;17.48;249.92;-0.0888;mittel;negativ;leicht unterbewertet;negativ;-0.059;STOXX600;8.7;0.1475;0.0901;0.012;0.0094;0.3214;1;positiv;44993;435;0.0097;0.18;0.0119;0.0874;NULL;0.0943
FR0010307819;LR;LEGRAND;Elektrische Komponenten;Industrie;Frankreich;09.07.2024;EUR;92.34;neutral;26.55;99.75;-0.0187;niedrig;negativ;fairer Preis;negativ;-0.04;STOXX600;17.4;0.1197;0.1708;0.2058;0.453;0.2725;1;negativ;8417;1149;0.1365;1.98;0.2755;0.5671;0.1804;0.0239
IT0003856405;LDO;LEONARDO;Luftfahrt & Verteidigung;Industrie;Italien;09.07.2024;EUR;22.45;neutral;13.83;20.69;0.5032;mittel;negativ;stark unterbewertet;negativ;-0.0366;STOXX600;10.7;0.1377;0.0844;0.0734;0.2541;0.9078;1;negativ;15291;658;0.043;0.97;0.094;0.4982;0.0802;0.0138
SE0015949201;LIFCOB;LIFCO B;Medizinische Geräte;Gesundheitswesen;Schweden ;09.07.2024;SEK;297.2;eher positive;12.88;315.26;0.2023;niedrig;negativ;leicht überbewertet;positiv;0.0705;STOXX600;34.1;0.2169;0.2152;0.1988;0.4436;0.1452;2;positiv;24454;3274;0.1339;0.88;0.0945;0.7131;0.1945;0.0077
GB0008706128;LLOY;LLOYDS BANKING GROUP;Banken;Geldinstitute;Grossbritannien ;09.07.2024;GBp;57.84;positive;47.1;61.97;0.2123;niedrig;positiv;leicht unterbewertet;positiv;0.078;STOXX600;6.5;0.0931;0.1226;0.2034;0.0456;1.3275;4;positiv;36891;4933;0.1337;5.23;0.1122;0.0419;NULL;0.0547
CH0025751329;LOGN;LOGITECH INTL.SA;Computer Hardware;Technologie;Schweiz ;09.07.2024;CHF;85.02;neutral;14.47;76.58;0.0659;mittel;negativ;leicht überbewertet;positiv;-0.0426;STOXX600;19.9;0.1269;0.1689;0.1133;0.634;0.2437;1;positiv;4336;348;0.0803;2.48;0;1.3331;0.1025;0.0133
GB00B0SWJX34;LSEG;LONDON STOCK EXCH;Wertpapierdienstleistungen;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;9234;eher positive;62.92;9949.04;-0.0043;niedrig;negativ;fairer Preis;positiv;0.0015;STOXX600;20.5;0.166;0.032;0.2163;0.0296;0.524;3;positiv;8379;761;0.0908;NULL;0.0094;0.0104;0.3466;0.0144
GB00B4WFW713;LSP;LONDONMETRIC PROPERTY;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;191.5;neutral;4.99;210.47;0;mittel;positiv;stark unterbewertet;negativ;-0.0008;STOXX600;13.2;0.108;-0.2574;0.7703;0.6391;1.1401;2;positiv;147;-506;-3.4422;NULL;0.3092;0.0477;NULL;0.0633
CH0013841017;LONN;LONZA GROUP;Spezialitäten-Chemie;Chemie;Schweiz ;09.07.2024;CHF;504.6;eher negative;40.32;437.35;0.4266;hoch;positiv;fairer Preis;negativ;0.0313;STOXX600;26;0.2285;0.0692;0.1356;0.5533;0.3706;3;neutral;6717;654;0.0974;1.77;0.1701;0.3932;0.1898;0.01
SE0014504817;LOOMB;LOOMIS;Dienstleister für Unternehmen;Industrie;Schweden ;09.07.2024;SEK;269;neutral;1.78;298.32;0.0052;mittel;negativ;leicht unterbewertet;negativ;-0.0712;STOXX600;7.9;0.1246;0.1179;0.1008;0.3504;0.6666;1;negativ;28707;1495;0.0521;1.23;0.2991;0.7934;0.1504;0.0533
IT0005541336;LTMC;LOTTOMATICA GROUP SPA;Glücksspiel;Reisen & Freizeit;Italien;09.07.2024;EUR;11.66;positive;3.16;12.42;0.192;niedrig;positiv;leicht unterbewertet;positiv;0.0854;STOXX600;7.1;0.154;0.1371;0.2161;0.1518;0.2023;4;positiv;1632;68;0.0417;1.82;0.6045;0.4974;0.1604;0.0308
BE0003604155;LOTB;LOTUS BAKERIES;Nahrungsmittel;Nahrungsmittel & Getränke;Belgien;09.07.2024;EUR;9840;eher positive;8.67;10841.47;0.1956;niedrig;negativ;leicht überbewertet;positiv;0.0225;STOXX600;44.6;0.2793;0.197;0.1594;0.5277;0.0982;2;negativ;1063;129;0.1214;1.55;0.2218;0.8548;NULL;0.0069
PLLPP0000011;LPP;LPP SA;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Polen;09.07.2024;PLN;17060;neutral;7.97;15428.74;0.0537;mittel;positiv;leicht unterbewertet;positiv;0.0013;STOXX600;10.9;0.1564;0.3588;0.089;0.3085;0.2124;3;negativ;15927;1430;0.0898;1.07;0.279;1.2326;0.1607;0.0394
FR0000121014;MC;LVMH;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Frankreich;09.07.2024;EUR;686.9;negative;375.54;614.64;-0.0637;hoch;negativ;fairer Preis;negativ;-0.0766;STOXX600;18.8;0.1344;0.2487;0.2597;0.4246;0.1657;1;negativ;86153;15174;0.1761;1.32;0.1742;0.5996;0.2594;0.0215
GB00BKFB1C65;MNG;M&G PLC.;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;209.5;positive;6.31;225.17;-0.058;niedrig;positiv;leicht unterbewertet;positiv;0.079;STOXX600;7.5;0.0697;0.0735;0.1619;0.0214;0.7741;4;positiv;15151;297;0.0196;3.93;0.0448;0.0804;NULL;0.0965
JE00BJ1DLW90;EMG;MAN GROUP;Vermögensverwalter;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;247.8;eher positive;3.68;276.43;0.0653;niedrig;negativ;leicht unterbewertet;negativ;-0.0004;STOXX600;6.5;0.1575;0.1489;0.2643;0.368;0.4657;1;positiv;995;188;0.1889;NULL;0.0966;0.2896;0.2506;0.0566
ES0124244E34;MAP;MAPFRE;Universalversicherungen;Versicherungen;Spanien;09.07.2024;EUR;2.11;eher positive;7.07;2.34;0.0839;niedrig;positiv;leicht unterbewertet;negativ;-0.0271;STOXX600;6.5;0.0861;0.08;0.0629;0.1728;1.422;2;positiv;27125;677;0.025;0.11;0.0623;0.5535;NULL;0.0779
GB0031274896;MKS;MARKS & SPENCER;Warenhäuser & Versand;Einzel- & Grosshandel;Grossbritannien ;09.07.2024;GBp;290.3;positive;7.67;334.55;0.0657;niedrig;positiv;stark unterbewertet;positiv;-0.0389;STOXX600;9.1;0.092;0.1293;0.0502;0.3089;0.8566;3;positiv;11931;363;0.0304;0.8;0.35;1.3114;0.0789;0.0221
PLBRE0000012;BRE;MBANK SA;Banken;Geldinstitute;Polen;09.07.2024;PLN;633;neutral;6.79;698.36;0.1832;mittel;negativ;leicht unterbewertet;negativ;0.0757;STOXX600;7.3;10.892;0.0018;0.361;0.0605;0.6046;2;positiv;18082;24;0.0013;0.26;0.0663;0.0797;0.0308;0.0103
IT0000062957;MB;MEDIOBANCA;Banken;Geldinstitute;Italien;09.07.2024;EUR;14.16;positive;12.4;15.56;0.2642;niedrig;positiv;leicht unterbewertet;positiv;0.01;STOXX600;8.2;0.0702;0.0907;0.3552;0.1236;1.2318;3;positiv;4112;1027;0.2498;0.42;0.3327;0.0449;NULL;0.0796
GB00BNGDN821;MRO;MELROSE INDUSTRIES;Industriemaschinen;Industrie;Grossbritannien ;09.07.2024;GBp;562.2;neutral;9.83;628.6;-0.0092;mittel;positiv;leicht unterbewertet;negativ;-0.0707;STOXX600;12.9;0.2157;-0.0115;0.0272;0.5148;0.4652;2;negativ;3350;-41;-0.0122;0.86;0.1051;0.4835;0.1078;0.0142
DE0007100000;DAI;MERCEDES-BENZ GROUP N;Fahrzeugbau;Automobile & Zubehör;Deutschland;09.07.2024;EUR;63.15;neutral;75.65;69.41;0.0096;mittel;negativ;leicht unterbewertet;negativ;-0.0076;STOXX600;4.8;0.0401;0.1554;0.1195;0.3489;1.4095;1;negativ;153218;14261;0.0931;1.26;0.2423;0.5825;0.1366;0.0804
DE0006599905;MRK;MERCK KGAA;Pharmaka;Gesundheitswesen;Deutschland;09.07.2024;EUR;149.7;neutral;71.04;168.79;0.0389;mittel;positiv;leicht unterbewertet;negativ;-0.1036;STOXX600;13.3;0.1213;0.1058;0.2005;0.5431;1.4326;2;positiv;20993;2824;0.1345;1.42;0.1881;0.4274;0.2194;0.0159
ES0105025003;MRL;MERLIN PROPERTIES;Immobilien Investments;Finanzdienstleistungen;Spanien;09.07.2024;EUR;10.39;eher positive;5.33;11.6;0.0328;niedrig;negativ;stark unterbewertet;positiv;-0.0269;STOXX600;14.8;0.1116;-0.0128;0.7436;0.542;1.3878;2;positiv;470;-83;-0.1766;NULL;0.3736;0.0389;-0.1734;0.0437
FI0009014575;OTE1V;METSO CORPORATION;Industriemaschinen;Industrie;Finnland;09.07.2024;EUR;9.76;neutral;8.87;11.09;0.0643;mittel;negativ;stark unterbewertet;negativ;-0.0804;STOXX600;12.2;0.1065;0.2082;0.1531;0.3644;0.3442;1;negativ;5390;543;0.1007;1.51;0.1751;0.7532;0.1301;0.0395
FR001400AJ45;ML;MICHELIN;Reifen;Automobile & Zubehör;Frankreich;09.07.2024;EUR;34.87;eher positive;27.17;38.88;0.0742;niedrig;positiv;leicht unterbewertet;negativ;-0.0511;STOXX600;8.6;0.0957;0.1103;0.1236;0.5102;0.7737;2;negativ;28343;1980;0.0699;1.77;0.1537;0.8053;0.1375;0.0474
CH0011108872;MOBN;MOBIMO HOLDING;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;09.07.2024;CHF;260;eher positive;2.1;273;-0.0038;niedrig;negativ;leicht überbewertet;positiv;0.0381;STOXX600;26.2;0.1009;0.025;0.5468;0.4874;0.9869;2;positiv;234;47;0.2009;NULL;0.3462;0.0611;0.2195;0.0385
IT0004965148;MONC;MONCLER;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Italien;09.07.2024;EUR;55.56;negative;16.48;49.66;-0.0025;hoch;negativ;fairer Preis;negativ;-0.0735;STOXX600;18.9;0.1474;0.1904;0.3026;0.6439;0.2136;1;negativ;2984;612;0.2051;1.89;0.133;0.5978;0.3028;0.023
GB00BMWC6P49;MNDI;MONDI;Papierprodukte;Rohstoffe;Grossbritannien ;09.07.2024;GBp;1532;eher positive;8.67;1704.64;-0.0942;niedrig;negativ;leicht unterbewertet;negativ;0.0408;STOXX600;11.2;0.1573;0.107;0.1136;0.5675;0.6572;2;neutral;6375;524;0.0822;2.09;0.1465;0.7384;0.1379;0.0397
NO0003054108;MHG;MOWI;Landwirtschaft & Fischerei;Nahrungsmittel & Getränke;Norwegen;09.07.2024;NOK;174.6;eher positive;8.63;200.99;-0.0407;niedrig;negativ;stark unterbewertet;negativ;-0.0463;STOXX600;9.6;0.0932;0.126;0.1759;0.4361;0.4283;1;negativ;62919;5079;0.0807;3.15;0.2904;0.6807;0.1583;0.051
DE000A0D9PT0;MTX;MTU AERO ENGINES HLDG.;Luftfahrt & Verteidigung;Industrie;Deutschland;09.07.2024;EUR;249.2;neutral;14.74;223.15;0.2763;hoch;positiv;fairer Preis;positiv;0.1121;STOXX600;15.7;0.1392;-0.0356;-0.0393;0.2686;0.2727;4;negativ;5363;-102;-0.019;1.12;0.131;0.5031;0.0336;0.0103
DE0008430026;MUV2;MUENCHENER RUECK;Rückversicherungen;Versicherungen;Deutschland;09.07.2024;EUR;459.5;positive;66.41;503.28;0.225;niedrig;positiv;stark unterbewertet;positiv;0.0171;STOXX600;8.7;0.094;0.1553;0.0814;0.1099;0.5873;4;positiv;64732;4606;0.0712;0.46;0.0169;0.2399;0.0761;0.036
SE0025158629;MICR;MYCRONIC;Halbleiter;Technologie;Schweden ;09.07.2024;SEK;213.8;eher positive;3.96;236.37;0.4878;niedrig;negativ;fairer Preis;positiv;0.0579;STOXX600;23.5;0.1971;0.1902;0.2243;0.6228;0.1864;3;positiv;5684;998;0.1756;2.12;0.0178;0.6748;0.2081;0.0129
GB00BDR05C01;NG.;NATIONAL GRID;Multiversorger;Versorger;Grossbritannien ;09.07.2024;GBp;929.8;eher positive;57.19;1010.97;-0.0438;niedrig;negativ;stark unterbewertet;positiv;0.0922;STOXX600;11.2;0.0747;0.264;0.2391;0.3187;0.7327;3;neutral;21659;7797;0.36;1;0.4318;0.2337;0.4516;0.0504
ES0116870314;NTGY;NATURGY ENERGY;Gasversorger;Versorger;Spanien;09.07.2024;EUR;21.3;eher positive;22.11;23.82;-0.2111;niedrig;positiv;fairer Preis;negativ;-0.1152;STOXX600;13.3;0.0266;0.2102;0.1749;0.2493;0.3642;2;neutral;22617;1986;0.0878;1.22;0.3543;0.5969;0.1521;0.0657
GB00BM8PJY71;NWG;NATWEST GROUP;Banken;Geldinstitute;Grossbritannien ;09.07.2024;GBp;322.6;positive;34.99;367.37;0.4704;mittel;negativ;leicht unterbewertet;positiv;0.0405;STOXX600;6.2;0.0666;0.1321;0.3919;0.048;1.7245;3;positiv;25473;4394;0.1725;1.3;0.0809;0.0368;0.2092;0.0543
DE0006452907;NEM;NEMETSCHEK;Software;Technologie;Deutschland;09.07.2024;EUR;91;neutral;11.7;81.28;0.1595;mittel;positiv;leicht überbewertet;positiv;-0.0089;STOXX600;37;0.2934;0.216;0.2436;0.5689;0.0824;3;positiv;852;161;0.189;1.04;0.0403;0.6489;0.2577;0.0062
FI0009013296;NESTE;NESTE;Öl & Gas Produzenten;Energie;Finnland;09.07.2024;EUR;16.97;eher negative;14.41;15.26;-0.4731;hoch;negativ;leicht unterbewertet;negativ;-0.0817;STOXX600;9;0.1127;0.1693;0.0749;0.5295;0.342;1;neutral;22926;1433;0.0625;2.1;0.2182;1.4344;NULL;0.0707
CH0038863350;NESN;NESTLE SA;Nahrungsmittel;Nahrungsmittel & Getränke;Schweiz ;09.07.2024;CHF;92.56;eher positive;265.76;101.01;-0.0508;niedrig;negativ;leicht unterbewertet;negativ;-0.0332;STOXX600;16.4;0.1142;0.3136;0.1696;0.2824;0.1398;1;negativ;92998;11209;0.1205;0.83;0.3621;0.7349;0.1577;0.035
FR0000044448;NEX;NEXANS;Elektrische Komponenten;Industrie;Frankreich;09.07.2024;EUR;101.3;neutral;4.97;93.3;0.2782;mittel;positiv;leicht unterbewertet;negativ;-0.0473;STOXX600;10;0.1555;0.1304;0.0501;0.2593;0.4902;2;negativ;7790;221;0.0284;1.06;0.1143;1.1919;0.0512;0.0257
IT0005366767;NEXI;NEXI;Spezialfinanz;Finanzdienstleistungen;Italien;09.07.2024;EUR;5.82;neutral;8.38;5.36;-0.2139;mittel;negativ;stark unterbewertet;negativ;-0.0363;STOXX600;7.6;0.1055;-0.0892;0.079;0.4279;1.1607;1;positiv;5909;-1006;-0.1702;NULL;0.3165;0.2243;-0.0196;0
GB0032089863;NXT;NEXT;Bekleidung;Einzel- & Grosshandel;Grossbritannien ;09.07.2024;GBp;8674;eher positive;13.84;9660.32;0.0685;niedrig;negativ;fairer Preis;negativ;-0.0246;STOXX600;12.4;0.0822;0.6133;0.1777;0.2913;0.1424;1;positiv;5034;712;0.1414;2.04;0.4186;1.2636;0.1851;0.0262
SE0015988019;NIBEB;NIBE INDUSTRIER AB;Elektrische Komponenten;Industrie;Schweden ;09.07.2024;SEK;44.72;eher negative;8.88;40.17;-0.3684;hoch;negativ;stark unterbewertet;negativ;-0.0958;STOXX600;22;0.2697;0.1587;0.1547;0.4429;0.2389;1;negativ;46649;4785;0.1026;1.55;0.2441;0.685;0.1417;0.0103
DK0010287663;NKT;NKT;Elektrische Komponenten;Industrie;Dänemark;09.07.2024;DKK;620.5;eher positive;4.8;669.52;0.3379;niedrig;positiv;leicht überbewertet;positiv;0.1026;STOXX600;19.9;0.1868;0.0798;0.068;0.3939;0.4254;3;negativ;19128;845;0.0442;1.16;0.0974;0.712;NULL;0
NL0010773842;NN;NN GROUP;Lebensversicherungen;Versicherungen;Holland;09.07.2024;EUR;44.99;positive;13.23;49.69;0.2585;niedrig;positiv;leicht unterbewertet;positiv;0.0793;STOXX600;5.6;0.119;0.0571;0.1558;0.0943;2.0044;4;positiv;20013;1121;0.056;0.07;0.0543;0.0961;0.0636;0.08
FI0009000681;NOKIA;NOKIA;Telekommunikationsausrüstung;Technologie;Finnland;09.07.2024;EUR;3.6;neutral;21.72;3.32;0.1784;mittel;positiv;stark unterbewertet;positiv;0.0153;STOXX600;9.7;0.0811;0.0324;0.116;0.4598;1.2178;4;positiv;22258;665;0.0299;1.65;0.0993;0.4984;0.0787;0.0398
FI4000297767;NDA;NORDEA BANK AB;Banken;Geldinstitute;Finnland;09.07.2024;EUR;10.74;eher positive;41.6;12.03;-0.0433;niedrig;negativ;leicht unterbewertet;negativ;-0.0258;STOXX600;7.6;0.0396;0.1611;0.4315;0.0521;0.773;1;positiv;27537;4908;0.1782;0.49;0.2076;0.0471;0.2007;0.0894
SE0015192067;SAVE;NORDNET;Banken;Geldinstitute;Schweden ;09.07.2024;SEK;232.2;eher positive;5.49;246.86;0.3579;niedrig;positiv;fairer Preis;positiv;0.1086;STOXX600;19.2;0.1244;0.3899;0.5719;0.0284;0.1465;4;positiv;5811;2457;0.4228;NULL;0.0063;0.0261;NULL;0.0327
NO0005052605;NHY;NORSK HYDRO;Aluminium;Rohstoffe;Norwegen;09.07.2024;NOK;67.14;neutral;12.46;61.74;-0.0184;mittel;positiv;leicht unterbewertet;negativ;0.0142;STOXX600;8.2;0.1541;0.0356;0.0658;0.4872;0.7308;3;neutral;193619;3582;0.0185;1.82;0.1404;0.9378;0.0899;0.0523
CH0012005267;NOVN;NOVARTIS AG;Pharmaka;Gesundheitswesen;Schweiz ;09.07.2024;CHF;97.09;positive;214.42;103.4;0.144;niedrig;positiv;leicht unterbewertet;positiv;0.045;STOXX600;13.1;0.1019;0.3398;0.2995;0.4495;0.2264;4;positiv;40835;13345;0.3268;1.16;0.193;0.4673;0.509;0.0353
DK0062498333;NVO;NOVO NORDISK A/S;Pharmaka;Gesundheitswesen;Dänemark;09.07.2024;DKK;966;eher positive;632.95;1077.01;0.3838;niedrig;negativ;fairer Preis;positiv;0.0042;STOXX600;28.4;0.2496;0.7853;0.4538;0.3388;0.0451;3;positiv;232261;83683;0.3603;0.82;0.0653;0.7385;0.3947;0.0137
DK0060336014;NSIS-B;NOVONESIS A/S;Spezialitäten-Chemie;Chemie;Dänemark;09.07.2024;DKK;428.4;eher positive;29.33;469.57;0.1544;niedrig;positiv;leicht überbewertet;positiv;0.0377;STOXX600;26.5;0.2102;0.2163;0.2591;0.4888;0.1685;3;neutral;17899;3024;0.1689;1.3;0.1595;0.626;0.2466;0.0146
GB00B3MBS747;OCDO;OCADO GROUP;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;09.07.2024;GBp;348.9;eher negative;3.63;256.23;-0.54;hoch;positiv;stark überbewertet;positiv;-0.0145;STOXX600;-11.9;0.0252;-0.2111;-0.1047;0.3358;0.306;2;positiv;2825;-314;-0.1112;2.49;0.43;0.6378;0.0245;0
AT0000743059;OMV;OMV;Öl & Gas Produzenten;Energie;Oesterreich;09.07.2024;EUR;39.86;eher positive;14.39;44.17;0.0023;niedrig;negativ;leicht unterbewertet;positiv;-0.01;STOXX600;6;0.0066;0.0939;0.1203;0.2981;1.211;2;neutral;39463;1479;0.0375;1.77;0.198;0.7468;0.0993;0.1084
